,0
0,0.003838103183079511
1,0.0025136776152066887
2,0.0023647862835787237
3,0.002092097280547023
4,0.001443731226027012
5,0.0006346376147121191
6,0.00048795504844747486
7,0.0008908177260309458
8,0.0016159153601620346
9,0.0018022871925495565
10,0.0017222710244823246
11,0.0014625813579186796
12,0.0013845501991454512
13,0.0014966016518883408
14,0.0014162895153276623
15,0.0012810015759896487
16,0.0006983566679991781
17,0.00046274055348476394
18,0.0005827655520988628
19,0.0007839320489438251
20,0.0008101001963950694
21,0.0004745840284158476
22,0.0002651278497069143
23,0.0001485540509747807
24,0.0002958385695819743
25,0.0006619139981921762
26,0.000806223283871077
27,0.0009545672102831305
28,0.0005751245014835149
29,0.00031333762308349833
30,0.000213360338966595
31,0.00023645401452085935
32,0.000261119898641482
33,0.00027350515010766686
34,0.0003601007119868882
35,0.00040344186418224127
36,0.00036304220848251136
37,0.000368874215928372
38,0.0004219824317260645
39,0.0003836191404843703
40,0.0002857540632248856
41,0.0002639498998178169
42,0.0002377237418841105
43,0.00019968491978943347
44,0.00016911604980123228
45,0.00019923289291909896
46,0.00029194442031439395
47,0.00040571216377429666
48,0.0003387955541256815
49,0.0002460328134475276
50,0.00016848550221766346
51,0.0001465102373913396
52,0.00017236623898497783
53,0.0002569091899204068
54,0.00031150897993939
55,0.0003923099517123774
56,0.000465112853271421
57,0.0005435423372546211
58,0.000515561000793241
59,0.0005098912835819647
60,0.0006826958357123658
61,0.0009206786402501166
62,0.0008153278264217079
63,0.0005645780300255864
64,0.0004759827847010456
65,0.0004905461653834208
66,0.00036840607790509237
67,0.0004030493146274239
68,0.0006091850576922297
69,0.0008557660563383252
70,0.0010906003473792226
71,0.0012418414349667727
72,0.0014636148407589644
73,0.001488931942731142
74,0.0013022977451328187
75,0.0016747599118389189
76,0.0021729689789935945
77,0.001957144634798169
78,0.0015507131523918361
79,0.0015032899158541114
80,0.0012093996803741903
81,0.0008295097155496478
82,0.0007419144007144496
83,0.0008953270531492308
84,0.001325158477993682
85,0.0015840982145164163
86,0.0015710631501860916
87,0.0016329828125890345
88,0.001505012280540541
89,0.0011369785876013338
90,0.0011676326568704099
91,0.001621096336748451
92,0.005297883227467537
93,0.004515042016282678
94,0.0036551631288602947
95,0.003287630819249898
96,0.00355082523310557
97,0.0036443279241211712
98,0.0031763432896696033
99,0.0025830077705904842
100,0.002133797050919384
101,0.0015280222753062845
102,0.0011294064403045922
103,0.001432272995589301
104,0.0018290126579813659
105,0.0022285139770247043
106,0.0020632155588828026
107,0.0017619447142351418
108,0.0013335536525119096
109,0.0011663925019092859
110,0.0009774327278137206
111,0.0011044225015211851
112,0.0010249642713461072
113,0.0007485045003704727
114,0.0005740076187066734
115,0.0004763384858961217
116,0.0005318453710060567
117,0.0006531504128361121
118,0.0009874591050902382
119,0.001203154434915632
120,0.0010137999604921788
121,0.0009869598696241155
122,0.0009471173951169475
123,0.0006186299491673708
124,0.0004849404635024257
125,0.0005721842782804743
126,0.0003561541510862298
127,0.0004405217114253901
128,0.0005857835843926295
129,0.0005124284187331795
130,0.000562226484180428
131,0.00047800519096199425
132,0.00045553915260825305
133,0.00022957634355407207
134,0.0001231124970217934
135,0.00015747523866593838
136,0.00022265333682298661
137,0.00026736389700090515
138,0.0001382743845169898
139,0.000114356256017345
140,0.0001549489919852931
141,0.0002330137765966356
142,0.0003700657151057385
143,0.0005681436276063323
144,0.0007711534068221227
145,0.001101475319592282
146,0.001387265615630895
147,0.0014530545216985048
148,0.0011849588830955327
149,0.0007161738438298925
150,0.000515266801812686
151,0.0005664674536092207
152,0.0005214302422245964
153,0.0005906434264034033
154,0.0007356461021117866
155,0.001018469300470315
156,0.0015717302449047565
157,0.0016997009981423617
158,0.0014414694742299616
159,0.0011405838769860566
160,0.0010099268751218916
161,0.0009231273754267022
162,0.0006128111475845799
163,0.0005737230705562979
164,0.0005938482325291261
165,0.00042060820996994155
166,0.00030763432587264104
167,0.0003272001136792824
168,0.0004427387582836673
169,0.0005415426072431728
170,0.0007813182397512719
171,0.0010088604118209331
172,0.0011284845706541092
173,0.001243970385985449
174,0.001497071416815743
175,0.0014061395719181745
176,0.0021724940277636053
177,0.0035841364646330477
178,0.005094198952428996
179,0.005646411073394119
180,0.004691817122511566
181,0.004398901178501546
182,0.003998170793056488
183,0.0040506262332201
184,0.0012914389953948557
185,0.001051965111400932
186,0.001400120637845248
187,0.0017365875246468931
188,0.002358661056496203
189,0.002690905483905226
190,0.0021018684958107768
191,0.0015983488410711288
192,0.0016676247760187835
193,0.0019908971269614996
194,0.0016097942716442049
195,0.0012830061896238476
196,0.0013522166234906762
197,0.0015214573417324574
198,0.0018950412631966174
199,0.002397882752120495
200,0.0022883320227265356
201,0.001927321107359603
202,0.0015462261624634265
203,0.0010425835906062275
204,0.0007857855234760791
205,0.0006695351505186409
206,0.000519282219465822
207,0.00046750125038670377
208,0.0006830841448390856
209,0.0007583594182506203
210,0.0004871399578405544
211,0.00025092170835705474
212,0.00036140098527539524
213,0.0006605117523577064
214,0.0008582393173128366
215,0.0007338117138715461
216,0.0006279724737396463
217,0.000548580932081677
218,0.0005613422952592372
219,0.00048322865623049436
220,0.0005387735262047499
221,0.0003282859193859622
222,0.000214388822496403
223,0.00032056733762146904
224,0.0003452286415267736
225,0.00024792723779683
226,0.0002176175119529944
227,0.0002858661682694219
228,0.00040854497492546213
229,0.00028828839858761055
230,0.0002296669059433043
231,0.000256475080823293
232,0.00020916400171699934
233,0.00019523787341313437
234,0.00016580921510467306
235,0.00027864759467775
236,0.0004844720009714365
237,0.0005457274004584178
238,0.0005617871996946633
239,0.0009649113315390423
240,0.0011966235295403748
241,0.000982207545894198
242,0.0007117852743249387
243,0.000688492349581793
244,0.0006311054981779307
245,0.0005454784608446061
246,0.0008176461997209117
247,0.0009640366886742413
248,0.0010095435223774984
249,0.0009757715801242739
250,0.000820125374593772
251,0.0007561037695268169
252,0.0005698693130398169
253,0.0004341594380093738
254,0.00042242453928338365
255,0.0005344395816791802
256,0.0009370872081490234
257,0.001090095896506682
258,0.0007400020345812664
259,0.00041335650603286923
260,0.000638090560096316
261,0.0011048668762668966
262,0.0013985462952405213
263,0.0016050565522164107
264,0.0020602742093615233
265,0.0021803462877869606
266,0.002044931857381016
267,0.0018678938038647174
268,0.0014305448392406106
269,0.001604043529368937
270,0.0021786423632875083
271,0.0020955054089426993
272,0.001881679892539978
273,0.001117367757251486
274,0.0006917573831742629
275,0.0005668676865752786
276,0.0030717881745658815
277,0.0032287771464325488
278,0.0029859084519557656
279,0.003059922077227384
280,0.002252795419190079
281,0.0016944623610470444
282,0.0022337223403155805
283,0.003347108920570463
284,0.003966942965053022
285,0.0037810101523064075
286,0.0029074169113300742
287,0.0017941569501999765
288,0.0014612660161219537
289,0.0013491028686985374
290,0.0011216187791433184
291,0.0009515532467048616
292,0.000806678002118133
293,0.0007378056849120185
294,0.0010774303460493683
295,0.0010804703342728317
296,0.0007784088287735358
297,0.0006305387185420841
298,0.000792689694208093
299,0.0009041403653100133
300,0.0009295602329075336
301,0.0008157820004271344
302,0.0007859519973862916
303,0.0008236721361754463
304,0.0005273722461424768
305,0.00015293662800104358
306,0.00015290774827008135
307,0.00027015827072318643
308,0.00048150699149118736
309,0.0006863332178909332
310,0.0008688791625900194
311,0.0011433475185185671
312,0.0013845313806086779
313,0.0015629551431629806
314,0.0014751111390069126
315,0.0012894353189039976
316,0.001030986860860139
317,0.0009702605777420104
318,0.0010273334453813731
319,0.0011597876728046685
320,0.0008103277505142614
321,0.0009279577265260741
322,0.0014268987986724823
323,0.001651721983216703
324,0.0013612718263175338
