,0
0,0.0007863358361646533
1,0.000991795098525472
2,0.0016044412623159587
3,0.0018120664986781775
4,0.0017845657595898956
5,0.0016107370727695524
6,0.0009115943918004632
7,0.0008019926724955439
8,0.000964646233478561
9,0.001268423447618261
10,0.001269762561423704
11,0.001162700291024521
12,0.0010937350685708224
13,0.0008276021166238934
14,0.0007710956502705813
15,0.0008807117992546409
16,0.0008699020516360178
17,0.0007065645593684166
18,0.0005192426120629534
19,0.0005130368808750063
20,0.0006807421217672527
21,0.000616606802213937
22,0.000553311052499339
23,0.0005781946354545652
24,0.0005960623908322305
25,0.0004165149308391847
26,0.000476595462532714
27,0.0004095633819815703
28,0.0006244472810067236
29,0.00117810022784397
30,0.0013552841963246464
31,0.0006827957229688763
32,0.0005138877255376429
33,0.0005440405482659116
34,0.0004266447329428047
35,0.0004117792792385444
36,0.0005330802901880816
37,0.0005398672408773563
38,0.0004966340813552961
39,0.00044164714781800283
40,0.0005610704800346866
41,0.0005821357859531418
42,0.0007105053431587294
43,0.0007559308229247108
44,0.0006935541896382347
45,0.0005163353358511813
46,0.0003996908664703369
47,0.0004935767952702008
48,0.0005914782057516276
49,0.0005771223455667496
50,0.00045623987389262763
51,0.0004162308105151169
52,0.00046120151964714753
53,0.00047542440297547727
54,0.0005628997285384684
55,0.0008123065519612283
56,0.0010202148754615338
57,0.0008576039632316679
58,0.0012066954106558115
59,0.0013941376178991049
60,0.0011764682712964714
61,0.0008989089052192867
62,0.0007280579127836972
63,0.0007276824500877411
64,0.0006883530964842066
65,0.0007844705425668508
66,0.0007264241488883272
67,0.0005556652264203876
68,0.0005209356662817299
69,0.0007820456492481753
70,0.0012299571943003684
71,0.001348455954575911
72,0.0010739226592704654
73,0.001032552181277424
74,0.0011076649476308375
75,0.001258467184379697
76,0.0018263010657392441
77,0.0018643187009729444
78,0.001829797902610153
79,0.0016318545036483555
80,0.0011997786292340606
81,0.001148350053699687
82,0.001421573548577726
83,0.001293454400729388
84,0.0010953240853268653
85,0.0011524690838996322
86,0.001791963685536757
87,0.0026712550083175302
88,0.0032448469661176204
89,0.0032534071011468767
90,0.0028750974801369012
91,0.002341462211916223
92,0.001671212224755436
93,0.0015854174504056572
94,0.0013708895072340964
95,0.0009915316273691132
96,0.0009795578225748613
97,0.0007067107857437804
98,0.0006621703709242865
99,0.0007231501484056934
100,0.0006361683655995876
101,0.0006166728358948603
102,0.0005931080406298861
103,0.0008684738859301433
104,0.000990109212580137
105,0.0009400300390552729
106,0.0006519778311485424
107,0.0005603025347227231
108,0.00082764778053388
109,0.0009126622142503038
110,0.0006452984060160815
111,0.0004462761091417633
112,0.0003527905195369385
113,0.00038415173621615396
114,0.0005073050197097473
115,0.0003961054942919873
116,0.0004148709194851108
117,0.0003787669105804525
118,0.00042015629151137546
119,0.0005958577588899061
120,0.0006768970051780343
121,0.0004190707215457223
122,0.0004747141356347129
123,0.00042417513177497315
124,0.0005424118309747428
125,0.0006777162285288796
126,0.0007683571864617988
127,0.0007949894265038892
128,0.0008011693775188178
129,0.0008403736545005813
130,0.000801205838797614
131,0.0007280539721250534
132,0.0007296272815437987
133,0.0006380876351613551
134,0.0005655778106302023
135,0.0005561940866755322
136,0.0005850510962773115
137,0.00045330409484449773
138,0.0004228461097227409
139,0.00042463113059056925
140,0.000568915155599825
141,0.0005589722946751863
142,0.0005559837823966518
143,0.0006296298262896017
144,0.000821753463242203
145,0.0008829704689560458
146,0.000989462638972327
147,0.0007808269234374166
148,0.0006793361535528675
149,0.0005454942336655221
150,0.0008489024126902223
151,0.0010417511861305685
152,0.001168208324816078
153,0.0012594942876603455
154,0.0011849622038425877
155,0.0010702437168220059
156,0.000820731816929765
157,0.00101970570103731
158,0.0013013864518143237
159,0.001362189743667841
160,0.001156429311959073
161,0.0011604476138018071
162,0.0014070508594159036
163,0.0013938356481958182
164,0.0014321317139547318
165,0.001489791151834652
166,0.0017069356516003608
167,0.0019139348180033267
168,0.001863126369426027
169,0.0018177522462792695
170,0.0022296997834928335
171,0.002490181080065668
172,0.0027532690670341252
173,0.0028343692654743792
174,0.00277521584648639
175,0.002578464918769896
176,0.002267658861819655
177,0.002296417206525803
178,0.0025404121959581973
179,0.0025184834375977516
180,0.002789043926168233
181,0.0034433819935657086
182,0.004869672749191522
183,0.0056700201239436865
184,0.000715349378879182
185,0.0005756332451710477
186,0.0006307298957835883
187,0.0007411750906612724
188,0.0007708051591180265
189,0.0007636676309630275
190,0.000837863769265823
191,0.0010417758836410939
192,0.0010143776307813823
193,0.0010493970417883246
194,0.0006105616455897688
195,0.00044484223471954467
196,0.00048181844322243706
197,0.0003123951624729671
198,0.00021435041635413653
199,0.00031529174739262087
200,0.0005286400759359821
201,0.0006101442326325923
202,0.0006269523524679244
203,0.0006175749120302498
204,0.0007149564597057178
205,0.0008113082527415827
206,0.0007604800979606807
207,0.0010528589133173226
208,0.0009098924638237804
209,0.000634804557194002
210,0.0006149091117549687
211,0.000857486465247348
212,0.0008524750213837251
213,0.0009188345138682052
214,0.0009598772885510698
215,0.0011524491652380674
216,0.0007725179224507883
217,0.00045182589965406803
218,0.000527665251865983
219,0.0007687965000513941
220,0.0006451885070418939
221,0.0005073146443464793
222,0.0005067399048130028
223,0.0004868265721597709
224,0.000812374782981351
225,0.001157763774972409
226,0.0008339803054695949
227,0.00048159277357626704
228,0.000427635018422734
229,0.0005336757109034807
230,0.0006871920952107758
231,0.0006017264793626964
232,0.0005821067956276238
233,0.0006849466008134186
234,0.000761229803902097
235,0.0006760348012903705
236,0.0003006962360814214
237,0.0002760920484433882
238,0.0005197659629629925
239,0.0007303770224098116
240,0.0007048097817460075
241,0.0007596203970024363
242,0.0008510391402523964
243,0.0010878970206249505
244,0.0014654000755399466
245,0.0013116046960931272
246,0.0010208554100245236
247,0.001228227443061769
248,0.0017870851152110845
249,0.0020498467434663325
250,0.001894653623457998
251,0.0017467575264163316
252,0.0014546403719577939
253,0.0014501260826364159
254,0.0012637665553484113
255,0.0010429135902086273
256,0.0008008712757145986
257,0.0007570143905468285
258,0.0011072628083638846
259,0.00199011989752762
260,0.00236615581670776
261,0.0025623869034461675
262,0.002243879821617156
263,0.0018943542381748557
264,0.0014758936187718064
265,0.0012473156617488711
266,0.0010516505019040779
267,0.0008769384352490306
268,0.0008610933640738949
269,0.001232331627397798
270,0.0016332874540239573
271,0.0016235843999311329
272,0.0018237190321087836
273,0.0018959076434839517
274,0.0019506559532601387
275,0.0017832127516157926
276,0.0014431994059123099
277,0.0011330422945320605
278,0.0010438656259793787
279,0.0009600556018995121
280,0.0007524179993197322
281,0.0006963439373066649
282,0.0008359041414223612
283,0.001030314713716507
284,0.0010483492980711163
285,0.0011131279403343796
286,0.0009109411359531805
287,0.000658315682085231
288,0.0004690575777203776
289,0.0006438523821998387
290,0.0006486729951575398
291,0.0006505942350486293
292,0.0007351756328716874
293,0.0007539476471720263
294,0.0008539532049326226
295,0.0010750993445981295
296,0.0010219603951554745
297,0.0006326880480628461
298,0.0005404120136518031
299,0.0005656816967530176
300,0.0007277664612047374
301,0.0007865297753596679
302,0.0007204446912510321
303,0.0006563234754139557
304,0.0006619526597205549
305,0.0007645067060366272
306,0.0007194843085017056
307,0.0005980638175969944
308,0.000662134273443371
309,0.0005930121638812125
310,0.000812890991801396
311,0.0009402343857800588
312,0.000655368564184755
313,0.00043490383541211486
314,0.0003860607641399838
315,0.0005630327999824658
316,0.0005188305076444522
317,0.0005638308386551217
318,0.0008598415268352255
319,0.0009184222086332739
320,0.0006139555072877557
321,0.0006277917651459575
322,0.0006144244456663728
323,0.0007607184728840366
324,0.000878774854936637
325,0.0005827518529258668
326,0.0004470040817977861
327,0.00033386171562597153
328,0.0005981613736366853
329,0.0006321197055513039
330,0.0006272417958825827
331,0.00048373888275818897
